sampling_date,normalized_conc_copies_per_L,pmmv_copies_per_mL_kit_raw,sarscov2_copies_per_mL_kit_raw,rolling_average_new_cases_centered,fig1_label,sars_to_pmmv_ratio
2020-11-30,763694.4452890395,146038.53217566715,305.5583995088265,423.0,A4,0.0020923135487370946
2020-12-01,543343.0018200466,203972.24349161255,303.635317990965,440.57142857142856,A4,0.0014886109638905386
2020-12-02,408409.710125857,79739.35202773008,89.22280999251758,504.1428571428572,A4,0.001118930712673581
2020-12-03,804620.7296626888,122029.40139200586,269.0065369543476,544.2857142857143,A4,0.002204440355240243
2020-12-04,1528302.876845421,110750.01679779658,463.7248473500033,574.7142857142858,A4,0.0041871311694395095
2020-12-05,650898.3126926721,187198.92748778907,333.8286740813145,595.5714285714286,A4,0.0017832830484730744
2020-12-06,1008878.6137380968,108808.31921066994,300.75174314639185,602.1428571428571,A4,0.0027640509965427312
2020-12-07,1051494.242319774,59825.86163411919,172.34670972628987,574.1428571428571,A4,0.002880806143341847
2020-12-08,798256.7055736949,105025.70360886228,229.69170455717727,576.5714285714286,A4,0.002187004672804643
2020-12-09,776613.0351070843,151648.78507374306,322.6641732778672,563.0,A4,0.0021277069454988615
2020-12-10,943928.0615801966,145590.2845492852,376.5116577520987,569.2857142857142,A4,0.0025861042783019085
2020-12-11,884913.5114619696,173616.0366582526,420.91829217908025,600.8571428571429,A4,0.0024244205793478614
2020-12-12,770764.8782453765,192155.87684843305,405.7726055430577,593.5714285714286,A4,0.0021116845979325385
2020-12-13,1011847.7058941596,168184.7740428801,466.23939118250905,618.4285714285714,A4,0.002772185495600437
2020-12-14,1255188.6636391445,142897.30309147885,491.4056846713181,620.8571428571429,A4,0.003438873051066149
2020-12-15,810862.9372626345,247449.6550436561,549.7198742830813,615.0,A4,0.0022215422938702315
2020-12-16,944458.0219458377,235080.6199533779,608.2843214218315,599.2857142857142,A4,0.002587556224509144
2020-12-17,1168095.4859262449,229672.7385585461,735.0128469878254,574.7142857142858,A4,0.0032002616052773827
2020-12-18,805217.1432621038,212522.08891614305,468.8395323757575,589.4285714285714,A4,0.002206074365101654
2020-12-19,672938.5110313918,167119.1700255335,308.11212449803975,587.5714285714286,A4,0.0018436671535106623
2020-12-20,950242.903282656,170236.0355685338,443.1933826903372,484.28571428571433,A4,0.0026034052144730305
2020-12-21,951471.0413812482,252640.621376103,658.5759866189763,391.71428571428567,A4,0.0026067699763869813
2020-12-22,1010503.8063049844,198819.1905787541,550.4316406748138,293.42857142857144,A4,0.0027685035789177647
2020-12-23,1083942.5445916632,240092.1761713777,713.0030804815152,224.8571428571429,A4,0.002969705601620995
2020-12-24,857005.9554627546,212023.27514466425,497.8224917690288,157.28571428571428,A4,0.002347961521815766
2020-12-25,855168.2384669784,183174.0742295091,429.1634257305996,63.0,A4,0.0023429266807314477
2020-12-26,503950.2140047535,32134.893975766627,44.36818272906206,0.0,A4,0.0013806855178212423
2020-12-27,310673.42762805865,188091.8265183085,160.09625329661668,73.57142857142857,A4,0.0008511600756933115
2020-12-28,773353.8881234663,86423.41874262238,183.11201893021772,196.57142857142856,A4,0.0021187777756807294
2020-12-29,1006611.8995040144,154581.22584660456,426.3104147318073,196.57142857142856,A4,0.002757840820558944
2020-12-30,909531.9993846528,141658.53400766177,352.99443744078764,342.14285714285717,A4,0.002491868491464803
2020-12-31,848574.281969112,227110.26128829925,527.9997997274958,392.1428571428572,A4,0.0023248610464907176
2021-01-01,743406.6254493537,208566.808900806,424.7943769470917,464.4285714285714,A4,0.0020367304806831613
2021-01-02,815495.5603791806,158088.88898164438,353.20763591728263,866.8571428571429,A4,0.0022342344119977552
2021-01-03,1105535.1142651995,139962.9370392325,423.9286071029064,912.0,A4,0.0030288633267539717
2021-01-04,1154276.5691485286,172029.6334608585,544.0267811043251,921.7142857142856,A4,0.0031624015593110376
2021-01-05,975494.7460132644,181109.30752932228,484.0306245176834,1060.142857142857,A4,0.0026725883452418204
2021-01-06,1349082.752456814,222844.81949806944,823.6605546827327,1037.7142857142858,A4,0.0036961171300186686
2021-01-07,1077486.6947721017,210420.8241483198,621.1661323912185,1084.2857142857142,A4,0.0029520183418413745
2021-01-08,1734378.5381373682,154920.9136874055,736.1411172823773,1012.0,A4,0.0047517220222941595
2021-01-09,1792139.3620316468,157817.01559291358,774.8769469655414,761.4285714285713,A4,0.0049099708548812245
2021-01-10,1710658.604747919,163023.2932059948,764.0471213621312,724.8571428571429,A4,0.004686735903418955
2021-01-11,2058445.41978706,159208.16086202904,897.8666014223703,685.8571428571429,A4,0.0056395764925672885
2021-01-12,912587.1842299636,202314.05460558715,505.833461431945,645.4285714285714,A4,0.0025002388609040105
2021-01-13,1171310.842831029,311178.7702096778,998.5947057682764,623.5714285714286,A4,0.0032090708022767924
2021-01-14,988597.3466788366,324762.2041388143,879.6138446937056,602.8571428571429,A4,0.002708485881311881
2021-01-15,804158.2923869309,440510.1884643384,970.5203313274728,660.8571428571429,A4,0.0022031734037998114
2021-01-16,1013926.591343464,310596.59298005624,862.8003967209911,546.4285714285714,A4,0.0027778810721738744
2021-01-17,985201.3957430092,247601.4270678455,668.3212918772665,521.4285714285714,A4,0.0026991819061452306
2021-01-18,1134416.1087981155,156610.5713618648,486.7439861944555,504.57142857142856,A4,0.003107989339172919
2021-01-19,1275289.6398237348,210471.16823764425,735.3745214659343,510.1428571428572,A4,0.0034939442186951637
2021-01-20,645844.9689767539,300363.66882793483,531.4749708929357,479.8571428571428,A4,0.0017694382711691888
2021-01-21,519014.0748552181,338037.0388372433,480.67392049016235,485.8571428571428,A4,0.001421956369466351
2021-01-22,694861.1534999941,282799.96869727125,538.3745546815016,494.1428571428572,A4,0.0019037291876712165
2021-01-23,1119686.238173521,263211.85205524194,807.4375026586827,487.71428571428567,A4,0.0030676335292425232
2021-01-24,3924923.458730104,292359.60941930284,3143.8057243698413,488.0,A4,0.01075321495542494
2021-01-25,1789850.8750156197,187800.600542788,920.9179978355288,484.8571428571428,A4,0.004903701027440055
2021-01-26,751077.8956501691,365446.5316141104,751.9967450339151,426.1428571428572,A4,0.0020577476593155314
2021-01-27,293243.083358765,570831.0524640768,458.60892575752,433.28571428571433,A4,0.0008034057078322328
2021-01-28,778653.7878495369,300553.5850034091,641.1703764785268,399.71428571428567,A4,0.0021332980489028406
2021-01-29,681204.0080555205,403505.25308068935,753.066837452117,372.28571428571433,A4,0.0018663123508370423
2021-01-30,491625.7517147764,371299.2161648015,500.11029111815833,368.8571428571428,A4,0.001346919867711716
2021-01-31,467285.87409157795,342723.8535207181,438.76716565606216,311.42857142857144,A4,0.0012802352714837751
2021-02-01,521076.4039481274,310444.17439603177,443.1921480025467,318.57142857142856,A4,0.001427606586159253
2021-02-02,451599.985823025,439621.9881611095,543.9268044412249,329.14285714285717,A4,0.0012372602351315752
2021-02-03,374534.16961414093,294779.48078030534,302.4794193242172,304.85714285714283,A4,0.001026121012641482
2021-02-04,383833.33985040174,422024.21843810286,443.79990482425336,313.0,A4,0.0010515981913709635
2021-02-05,290331.91237323155,432996.8011661779,344.41860091525575,297.57142857142856,A4,0.0007954298969129633
2021-02-06,526445.1545130038,209461.8807478482,302.110115547631,290.85714285714283,A4,0.0014423154918164487
2021-02-07,756049.6980093203,192610.25294552988,398.9669138985388,323.85714285714283,A4,0.0020713690356419733
2021-02-08,499336.1020908309,209637.4792487461,286.7933198362091,291.42857142857144,A4,0.0013680441153173448
2021-02-09,372666.6987646992,460256.3693033757,469.9238951608637,275.42857142857144,A4,0.0010210046541498609
2021-02-10,226909.4140470916,415091.82203024474,258.04997839074645,256.7142857142857,A4,0.0006216696275262783
2021-02-11,493714.63302728033,322690.1122931261,436.4844667735141,235.28571428571428,A4,0.0013526428302117269
2021-02-12,308363.64895240427,472063.1871706557,398.81404638916496,240.7142857142857,A4,0.000844831914938094
2021-02-13,281933.8928257049,393444.2479738351,303.90484504423364,235.0,A4,0.0007724216241800134
2021-02-14,562557.1874186109,279956.1206418365,431.48308994218314,221.0,A4,0.0015412525682701667
2021-02-15,523571.32945688575,318369.195521773,456.6821450889148,209.57142857142856,A4,0.0014344419985120158
2021-02-16,696719.8156406067,333541.5838847302,636.6713173497128,203.28571428571428,A4,0.001908821412713991
2021-02-17,348334.77540829085,426367.4404685103,406.9002921013873,204.28571428571428,A4,0.0009543418504336736
2021-02-18,495636.8604409757,300460.2419660872,407.9977288093351,193.14285714285717,A4,0.0013579092066876043
2021-02-19,280029.5128310277,590077.1351629832,452.70962381484566,186.7142857142857,A4,0.0007672041447425416
2021-02-20,341239.4212810651,444250.2494167374,415.3306794929762,189.7142857142857,A4,0.0009349025240577126
2021-02-21,842998.0684403693,154198.90666819212,356.1352889778158,205.7142857142857,A4,0.002309583749151697
2021-02-22,696904.3189151004,195137.53129102825,372.5813379154744,204.8571428571429,A4,0.0019093269011372619
2021-02-23,295563.94324362103,372907.34967973107,301.96703215306616,209.14285714285717,A4,0.0008097642280647149
2021-02-24,322810.2580568792,357863.2769505581,316.4984569355893,173.0,A4,0.000884411665909258
2021-02-25,175669.95876635835,681716.4900157021,328.1016649079587,149.14285714285714,A4,0.00048128755826399547
2021-02-26,143510.2673602095,392144.1995075657,154.18279154818106,220.14285714285717,A4,0.00039317881468550547
2021-02-27,404228.6056442681,337907.4734357005,374.224292667646,202.0,A4,0.0011074756319021046
2021-02-28,373737.04874392867,331751.51446535677,339.69269022633205,198.42857142857144,A4,0.00102393711984638
2021-03-01,430644.7010279272,348923.5791692032,411.6769600901802,193.28571428571428,A4,0.0011798484959669238
2021-03-02,281257.6440980503,296980.0840006713,228.8436130686846,195.57142857142856,A4,0.0007705688879398638
2021-03-03,306361.76333926053,341793.9920293853,286.8838632791442,227.0,A4,0.0008393472968198917
2021-03-04,843301.8953858244,375490.3671983607,867.5390091986211,227.0,A4,0.0023104161517419845
2021-03-05,428707.0535140536,249659.392453292,293.23491101577963,177.0,A4,0.0011745398726412427
2021-03-06,366491.5973872945,294949.4749755541,296.1548061159855,192.8571428571429,A4,0.0010040865681843689
2021-03-07,318495.37094883143,283772.27381270647,247.616864693072,188.7142857142857,A4,0.0008725900573940584
2021-03-08,421080.2511277817,361643.4745884167,417.20801396825766,187.0,A4,0.001153644523637758
2021-03-09,249805.99547464467,370104.2502562216,253.29934428671905,178.5714285714286,A4,0.0006843999876017661
2021-03-10,218195.0425565807,387465.59326665546,231.62485373158543,147.14285714285714,A4,0.000597794637141317
2021-03-11,344319.42692451435,370158.43691671133,349.1855914258522,147.14285714285714,A4,0.0009433408956836009
2021-03-12,312954.4126943995,306626.18098589545,262.90415448539056,182.57142857142856,A4,0.0008574093498476699
2021-03-13,288854.7367283021,397966.2080658974,314.9436281031109,179.5714285714286,A4,0.0007913828403515125
2021-03-14,378811.2633508869,320647.5377494158,332.7805448361846,181.0,A4,0.0010378390776736627
2021-03-15,467444.54480035533,320841.8872885602,410.8925752232546,184.0,A4,0.001280669985754398
2021-03-16,402754.161793966,474289.23114623094,523.3478403786435,186.7142857142857,A4,0.001103436059709496
2021-03-17,280738.48777617264,500643.54618518025,385.0682522491177,224.7142857142857,A4,0.0007691465418525278
2021-03-18,349294.13521596004,413629.462003611,395.8310828229976,250.7142857142857,A4,0.0009569702334683836
2021-03-19,300548.0528021396,435860.9571328941,358.8963341336114,193.8571428571429,A4,0.000823419322745588
2021-03-20,353281.69289143797,309181.6541396496,299.25539228885066,197.42857142857144,A4,0.0009678950490176383
2021-03-21,723911.4196376994,222035.9105890101,440.3680308083277,199.57142857142856,A4,0.0019833189579115053
2021-03-22,589260.2029080152,300619.22232125077,485.32313409060265,214.8571428571429,A4,0.00161441151481648
2021-03-23,308949.94680550584,474300.0801110845,401.4657110141554,229.14285714285717,A4,0.0008464382104260434
2021-03-24,452486.32091256906,333578.46403010905,413.5334025332872,191.14285714285717,A4,0.0012396885504453949
2021-03-25,247246.3332871537,557099.5646172464,377.3721222670793,247.8571428571429,A4,0.0006773872144853528
2021-03-26,359461.1126273593,360848.86090958,355.3729672133503,261.2857142857143,A4,0.0009848249661023544
2021-03-27,461582.9402198368,377424.92121948977,477.29562972255445,275.0,A4,0.0012646107951228406
2021-03-28,430041.0846242365,381877.2612775192,449.92578529621176,279.42857142857144,A4,0.0011781947523951683
2021-03-29,466342.0280530584,368073.65257480775,470.269078396254,287.57142857142856,A4,0.0012776493919261875
2021-03-30,354942.8959361776,378080.5087526511,367.662988147094,292.14285714285717,A4,0.0009724462902361029
2021-03-31,316951.11500298965,455239.33381732967,395.3112724564955,339.2857142857143,A4,0.000868359219186273
2021-04-01,564385.5236864394,333481.131717615,515.6491045588839,256.57142857142856,A4,0.001546261708729971
2021-04-02,448417.6134691889,273076.2838437533,335.48552190753605,279.42857142857144,A4,0.001228541406764901
2021-04-03,278645.4569862238,368030.257881768,280.9587928554056,280.85714285714283,A4,0.0007634122109211612
2021-04-04,260024.6730704172,319338.6139378645,227.49566763822847,293.2857142857143,A4,0.0007123963645764856
2021-04-05,408268.5156346514,320040.73006872664,357.979599473395,274.42857142857144,A4,0.0011185438784511
2021-04-06,447630.0816808656,345303.99932240945,423.4752258121088,266.85714285714283,A4,0.0012263837854270291
2021-04-07,280371.44401730696,453252.3364695343,348.16167693200447,219.7142857142857,A4,0.0007681409425131698
2021-04-08,304285.82078573015,433295.27687148825,361.2208464806054,292.2857142857143,A4,0.000833659782974603
2021-04-09,418370.6691921611,425700.9716088965,487.94739826785536,260.14285714285717,A4,0.001146221011485373
2021-04-10,460490.8722541756,310412.1950791816,391.6218697817689,250.14285714285717,A4,0.0012616188280936318
2021-04-11,490054.4671037913,293795.2121486044,394.45385240309486,234.42857142857144,A4,0.0013426149783665514
2021-04-12,259244.1960414959,451786.2942164875,320.8848619910138,233.0,A4,0.0007102580713465641
2021-04-13,273015.447607138,475791.98865876,355.88647329194976,220.8571428571429,A4,0.0007479875276907889
2021-04-14,379602.8272286744,411107.8311014792,427.5553287177257,253.7142857142857,A4,0.0010400077458319848
2021-04-15,352233.4774224215,428418.1971729544,413.4335106336283,204.42857142857144,A4,0.0009650232258148533
2021-04-16,266491.12747013126,537611.1756847858,392.51673520214086,202.0,A4,0.0007301126780003597
2021-04-17,230786.8481177241,475820.0389392233,300.8575535836606,189.42857142857144,A4,0.0006322927345691073
2021-04-18,342623.4498548452,193550.3246926661,181.68460264856623,180.7142857142857,A4,0.0009386943831639592
2021-04-19,178762.43974508796,189186.8130170556,92.65615414390857,170.85714285714286,A4,0.000489760108890652
2021-04-20,206247.450555364,306027.8791522407,172.92457499730045,162.42857142857142,A4,0.0005650615083708602
2021-04-21,214804.8922669825,361032.8137301205,212.47017714560025,151.57142857142858,A4,0.0005885065541561164
2021-04-22,365546.1631239941,259213.5843900764,259.60145535180845,147.42857142857142,A4,0.0010014963373260112
2021-04-23,197375.5040199527,245469.5992680327,132.73886541672266,139.57142857142858,A4,0.000540754805534117
2021-04-24,295907.7307138798,260160.99979181495,210.91411251684963,143.71428571428572,A4,0.0008107061115448761
2021-04-25,246226.7502967413,277059.1314019567,186.90238237025105,140.0,A4,0.0006745938364294282
2021-04-26,214732.7969830596,252655.1887515025,148.6393297339534,136.0,A4,0.0005883090328303003
2021-04-27,149249.6982034426,457014.1844779782,186.8746002959745,130.57142857142858,A4,0.0004089032827491578
2021-04-28,166203.60584201926,379017.1923930625,172.5863672653297,125.28571428571428,A4,0.0004553523447726555
2021-04-29,245569.3692457866,394907.2716486178,265.6907660529468,120.28571428571428,A4,0.0006727927924542099
2021-04-30,163154.44223266098,363972.94054850494,162.69534822732274,111.71428571428572,A4,0.00044699847187030405
2021-05-01,116428.92502452008,402182.65021840174,128.2895715847701,109.71428571428572,A4,0.0003189833562315619
2021-05-02,221426.6343438773,274037.7998178898,166.2445690319905,105.14285714285714,A4,0.0006066483132708967
2021-05-03,107238.83262374726,421822.76846929954,123.93364730072577,100.42857142857144,A4,0.0002938050208869788
2021-05-04,94866.23227942878,423030.8674843428,109.94888914010389,96.28571428571428,A4,0.00025990748569706517
2021-05-05,146158.05506266214,280861.7328470696,112.46631401221016,94.57142857142856,A4,0.00040043302756893743
2021-05-06,114466.65569091024,273062.5161252777,85.63439182302956,91.42857142857144,A4,0.00031360727586550756
2021-05-07,72987.63594754855,378048.50489892135,75.59689492076026,89.85714285714286,A4,0.00019996612588369465
2021-05-08,50020.06586739144,851332.0751493635,116.6676341753266,82.28571428571429,A4,0.00013704127634901766
2021-05-09,60942.01471585032,690804.4613179296,115.33976889702004,84.14285714285714,A4,0.00016696442387904197
2021-05-10,93134.99950267623,482003.4122246453,122.990102898166,79.71428571428571,A4,0.00025516438219911296
2021-05-11,43114.7724744392,514817.7333150082,60.81164229502218,70.0,A4,0.00011812266431353205
2021-05-12,40318.79332613123,695631.7591987535,76.8411866581579,55.0,A4,0.00011046244746885269
2021-05-13,84061.71438514115,494827.95487295993,113.96188003373774,66.42857142857143,A4,0.0002303060668086059
2021-05-14,77953.05883635052,502439.9655601792,107.3061156083468,65.85714285714286,A4,0.00021357002420917953
2021-05-15,76191.05456748279,588512.4616193081,122.84763034761733,67.42857142857143,A4,0.0002087426152533775
2021-05-16,86129.93125653148,364402.0146414177,85.98882320769009,50.57142857142857,A4,0.00023597241440145609
2021-05-17,78555.88824034155,437609.9517137152,94.18311906762705,54.42857142857143,A4,0.0002152216116173741
2021-05-18,112402.49387154852,624545.9549343879,192.33019964935056,57.28571428571429,A4,0.0003079520380042425
2021-05-19,72587.93864246276,495953.5543523296,98.63081143243348,66.28571428571429,A4,0.00019887106477387058
2021-05-20,64524.68331214392,510541.92503081897,90.25357816489291,48.14285714285714,A4,0.00017677995427984634
2021-05-21,61926.84792977494,608790.8877661368,103.28904308966094,46.85714285714285,A4,0.00016966259706787656
2021-05-22,42149.49918037101,722635.9413394695,83.44861100601261,43.85714285714285,A4,0.00011547807994622195
2021-05-23,44933.2884829405,447372.8310356241,55.07378760644792,51.57142857142857,A4,0.00012310489995326162
2021-05-24,66913.04553610751,548463.674980768,100.54623249010685,40.142857142857146,A4,0.00018332341242769182
2021-05-25,62302.85448822125,685275.3882573664,116.97154191495348,38.42857142857143,A4,0.00017069275202252396
2021-05-26,38119.21852241274,597088.0728329341,62.35761842587645,33.714285714285715,A4,0.0001044362151298979
2021-05-27,45389.45950222222,654765.2963315889,81.42313123644709,30.57142857142857,A4,0.00012435468356773212
2021-05-28,23987.621119353036,447424.7937573155,29.404538170014124,26.714285714285715,A4,6.57195099160357e-05
2021-05-29,33826.14465661466,761668.9878992733,70.58719278120027,27.42857142857143,A4,9.267436892223194e-05
2021-05-30,30495.443532210567,436352.1166459788,36.456852968049326,20.571428571428573,A4,8.354916036222072e-05
2021-05-31,25574.15224625091,374564.9278470001,26.244330111959357,20.142857142857142,A4,7.006617053767372e-05
2020-04-02,310305.34529028577,41094.70661373136,34.93673185034767,382.0,A5,0.0008501516309322898
2020-04-09,146017.3780424005,46772.82398221039,18.711356497318004,416.0,A5,0.0004000476110750699
2020-04-15,108802.76452344267,84386.3792880746,25.154716040181647,326.7142857142857,A5,0.0002980897658176512
2020-04-30,0.0,30591.607229983285,,203.42857142857144,A5,
2020-05-06,43375.69412309896,112997.9085986962,13.428391013498466,172.71428571428572,A5,0.0001188375181454766
2020-05-13,158487.54709421803,101482.89585115347,44.065137631417294,217.8571428571429,A5,0.00043421245779237823
2020-05-20,59713.372163239466,259087.8005011457,42.386318504876854,189.7142857142857,A5,0.0001635982798992862
2020-05-27,98393.79110412375,39013.18988992175,10.51686481187527,161.71428571428572,A5,0.0002695720304222569
2020-06-01,172998.9383451618,133293.82333429423,63.17723267068619,197.57142857142856,A5,0.00047396969409633377
2020-06-10,231018.56713473191,95920.0203140998,60.710426445199225,333.42857142857144,A5,0.0006329275811910464
2020-06-17,324871.8590208045,88813.60396988205,79.04942637817283,492.4285714285714,A5,0.0008900598877282314
2020-06-24,213739.8947849764,288692.62932753767,169.055156760729,926.0,A5,0.0005855887528355518
2020-07-01,580595.8484868105,463403.6028437495,737.1238574929088,1881.0,A5,0.001590673557498111
2020-07-08,713384.5054484827,309524.09818758746,604.9580704381908,2305.5714285714284,A5,0.0019544780971191304
2020-07-15,1515101.6209506623,197845.90122265852,821.2510839476563,2879.714285714286,A5,0.004150963345070308
2020-07-22,431365.5655317254,119458.35075184568,141.17868227275926,2975.4285714285716,A5,0.0011818234672102068
2020-07-29,423606.8048485568,267224.3707197198,310.13167632396363,2764.714285714286,A5,0.001160566588626183
2020-08-05,262805.11988596915,326951.05199159664,235.40934360409668,1430.0,A5,0.000720014027084847
2020-08-12,336008.1349999384,357160.67380489205,328.7914846589127,1884.2857142857144,A5,0.0009205702328765436
2020-08-19,184655.38422152065,444810.1168215685,225.0317343213869,972.4285714285712,A5,0.0005059051622507414
2020-08-26,115480.10120990589,224245.8551631517,70.94776452093879,689.1428571428571,A5,0.00031638383893124906
2020-09-02,161443.13821920287,370987.94691022654,164.09166682379723,711.4285714285713,A5,0.0004423099677238434
2020-09-09,101183.54918955552,255849.13619876697,70.92527029499516,396.0,A5,0.00027721520325905627
2020-09-16,88734.87232930539,213484.0665815516,51.89994902042443,389.4285714285714,A5,0.000243109239258371
2020-09-23,66487.5885221878,304754.1736122697,55.51334272753965,375.4285714285714,A5,0.00018215777677311727
2020-09-30,58513.76558866334,95419.53520994628,15.296866618778097,390.28571428571433,A5,0.00016031168654428315
2020-10-07,60876.66593253405,202123.64670310964,33.71127045865957,319.42857142857144,A5,0.00016678538611653165
2020-10-14,80426.17309274897,267639.5907942117,58.97322754982952,540.1428571428571,A5,0.00022034567970616155
2020-10-21,113503.87714732652,203389.0380567623,63.247792845774434,534.2857142857143,A5,0.0003109695264310316
2020-10-28,125558.8231412145,211138.73896642023,72.63104543601044,608.2857142857142,A5,0.0003439967757293548
2020-11-04,194401.93925364423,218860.5694439284,116.56690171522344,965.0,A5,0.0005326080527497103
2020-11-11,109113.77503006664,115203.05800486331,34.43901521621473,1087.571428571429,A5,0.0002989418493974429
2020-11-18,322756.71651263576,208714.8429213872,184.55922572262324,1848.2857142857144,A5,0.0008842649767469475
2020-11-23,1895109.8674718216,252825.56853877523,1312.6910402383735,1606.857142857143,A5,0.0051920818286899225
2020-12-02,368372.78776260454,224307.17364242303,226.37988731454783,2202.714285714286,A5,0.0010092405144180943
2020-12-09,570518.9881387154,193201.42709821693,301.9865279315904,2058.714285714286,A5,0.0015630657209279872
2020-12-17,450871.2351123771,336259.2246792379,415.3687998604337,2322.857142857143,A5,0.001235263657842129
2020-12-20,730872.141061635,178017.2911428702,356.4599417084438,2329.857142857143,A5,0.0020023894275661234
2020-12-28,383030.160271358,248203.33221161205,260.4640057997229,2226.8571428571427,A5,0.0010493976993735832
2021-01-06,788102.7605349616,322145.1745576497,695.5712366079474,2867.5714285714284,A5,0.0021591856453012648
2021-01-13,691942.1171211926,421555.8628005786,799.1568662769406,2511.714285714286,A5,0.0018957318277292947
2021-01-20,515817.6230707945,200891.7432932303,283.90000416455416,2170.8571428571427,A5,0.001413198967317245
2021-01-27,404066.0305378409,754540.8258548862,835.2994969367895,1943.4285714285716,A5,0.001107030220651619
2021-02-03,191491.6420182823,617514.3713017395,323.96942720673246,1649.142857142857,A5,0.0005246346356665269
2021-02-10,239409.7792612524,518172.75788838655,339.87842626096716,1522.2857142857142,A5,0.0006559172034554861
2021-02-17,166800.59023615628,336018.40455592115,153.5563512606553,1185.0,A5,0.00045698791845522264
2021-02-24,162058.6495024591,658289.9874650534,292.2783187659652,1154.142857142857,A5,0.0004439963000067373
2021-03-03,214002.4861955901,541489.7611839996,317.47987710365004,1313.571428571429,A5,0.0005863081813577811
2021-03-10,254337.50605255485,433493.44290897134,302.0647703002831,1105.428571428571,A5,0.0006968150850754927
2021-03-17,96201.59786470354,691439.2270952022,182.23988622710704,1043.2857142857142,A5,0.00026356602154713296
2021-03-24,107683.24332479306,754145.2980827745,222.4898948923178,1117.571428571429,A5,0.00029502258445148784
2021-03-31,177443.6112443282,374067.20825115097,181.8516062470367,1230.857142857143,A5,0.00048614688012144715
2021-04-07,189270.1318758508,688233.5981402972,356.88236679837087,1371.7142857142858,A5,0.0005185483065091803
2021-04-14,242310.39164792176,440640.11549143656,292.52514783702867,1345.0,A5,0.0006638640867066349
2021-04-21,116939.11653364117,526204.075334452,168.58586215345855,1267.7142857142858,A5,0.00032038114118805794
2021-04-28,139972.3659599666,533382.7870830689,204.54479635709112,961.7142857142856,A5,0.00038348593413689477
2021-05-05,69479.89013643209,790064.8276959191,150.3934724081414,760.7142857142858,A5,0.0001903558633874852
2021-05-12,104810.8135127498,871763.9608385178,250.3295614426904,647.8571428571429,A5,0.0002871529137335611
2021-05-19,77044.80370635478,745637.1015615813,157.39031267393796,531.4285714285714,A5,0.0002110816539900131
2021-05-26,42388.37280739992,818815.7062480266,95.09113812875565,318.42857142857144,A5,0.00011613252823945183
2020-03-26,17617.97475834268,460567.3838395969,22.23086176164916,177.85714285714286,B1,4.82684239954594e-05
2020-04-01,127998.73229131858,36277.199217991096,12.72174112597938,395.57142857142856,B1,0.00035068145833237963
2020-04-09,88213.25980123041,613360.5358817282,148.2370748042652,416.0,B1,0.00024168016383898747
2020-04-15,13000.04456372504,931656.8360039234,33.18241201684952,326.7142857142857,B1,3.5616560448561745e-05
2020-04-23,111529.96259938448,123718.59429013652,37.80364436719822,285.2857142857143,B1,0.00030556154136817667
2020-04-30,19121.312366380727,242706.92187371608,12.71472566200024,203.42857142857144,B1,5.2387157168166365e-05
2020-05-07,41748.97630485423,191342.2878303633,21.885875728072424,176.0,B1,0.00011438075699960063
2020-05-14,28944.07097609247,136874.1302974789,10.85395764964701,235.8571428571429,B1,7.929882459203417e-05
2020-05-18,0.0,52757.32141109547,,232.14285714285717,B1,
2020-05-21,37055.586850101405,87431.0922387217,8.876192963975832,169.57142857142858,B1,0.00010152215575370248
2020-05-28,0.0,67645.57387092694,,165.0,B1,
2020-06-02,264760.1981377055,72950.91985457044,52.91643834253136,202.14285714285717,B1,0.0007253704058567275
2020-06-10,385085.5573370526,107690.6505742041,113.61675122289635,333.42857142857144,B1,0.001055028924211103
2020-06-17,316566.98285753373,175101.99313817325,151.8671497536769,492.4285714285714,B1,0.0008673068023494073
2020-06-24,285490.9639422951,164266.65675807372,128.48396214093313,926.0,B1,0.0007821670244994387
2020-07-01,1543788.7701141683,209968.9530778896,888.0759228336293,1881.0,B1,0.004229558274285393
2020-07-08,641289.5307681026,206965.5053429143,363.6296213877828,2305.5714285714284,B1,0.0017569576185427465
2020-07-15,578461.2045096208,184229.12549220305,291.97096393965444,2879.714285714286,B1,0.0015848252178345776
2020-07-22,746982.2005576019,240951.449846568,493.1135458463945,2975.4285714285716,B1,0.0020465265768701423
2020-07-29,384181.2122494939,202261.2615825584,212.89034702986103,2764.714285714286,B1,0.0010525512664369696
2020-08-05,358212.0943739961,97257.27713860013,95.44858338884964,1430.0,B1,0.0009814029982849208
2020-08-12,131621.00695285847,212375.18221987577,76.58365845363521,1884.2857142857144,B1,0.0003606054985009821
2020-08-19,59088.52890696773,241313.56769225164,39.06538005541678,972.4285714285712,B1,0.00016188638056703486
2020-08-26,74519.20301194051,209443.22377305952,42.7603893474518,689.1428571428571,B1,0.00020416220003271373
2020-09-02,19713.39085894857,180446.32188251067,9.7457777324098,711.4285714285713,B1,5.400929002451663e-05
2020-09-09,27642.29520942286,169046.4410953162,12.802278435230257,396.0,B1,7.573231564225443e-05
2020-09-16,39735.29173356856,135299.54024143665,14.729223843592289,389.4285714285714,B1,0.000108863812968681
2020-09-23,62703.63111838133,147680.7986755606,25.37019814635696,375.4285714285714,B1,0.00017179077018734612
2020-09-30,27072.80818328337,170640.41004930125,12.656753670086443,390.28571428571433,B1,7.417207721447497e-05
